Date,Market,Category,Type,Price,Amount,Total,Fee,Order Number,Base Total Less Fee,Quote Total Less Fee,Fee Currency,Fee Total
2016-07-27 17:50:06,ETH/BTC,Margin trade,Buy,0.02005000,6.47580000,0.12983979,0.24%,88603597858,-0.12983979,6.46025808,ETH,0.01554192
2016-07-27 17:50:06,ETH/BTC,Margin trade,Buy,0.02004701,0.09000000,0.00180423,0.24%,88603597858,-0.00180423,0.08978400,ETH,0.00021600
2016-07-27 17:50:06,ETH/BTC,Margin trade,Buy,0.02004316,0.12000000,0.00240517,0.24%,88603597858,-0.00240517,0.11971200,ETH,0.00028800
2016-07-27 17:50:06,ETH/BTC,Margin trade,Buy,0.02004113,3.56000000,0.07134642,0.24%,88603597858,-0.07134642,3.55145600,ETH,0.00854400
2016-07-27 17:50:06,ETH/BTC,Margin trade,Buy,0.02004113,3.85178625,0.07719414,0.24%,88603597858,-0.07719414,3.84254197,ETH,0.00924428
2016-07-27 17:50:06,ETH/BTC,Margin trade,Buy,0.02002127,146.60200000,2.93515822,0.24%,88603597858,-2.93515822,146.25015520,ETH,0.35184480
2016-07-27 17:50:06,ETH/BTC,Margin trade,Buy,0.02002127,251.30166885,5.03137856,0.24%,88603597858,-5.03137856,250.69854485,ETH,0.60312400
2016-07-27 17:49:34,ETH/BTC,Settlement,Sell,0.02002125,0.00000149,0.00000002,0.24%,88603307149,0.00000002,-0.00000149,BTC,0.00000000
2016-07-27 17:49:34,ETH/BTC,Settlement,Sell,0.02002125,0.00000099,0.00000001,0.24%,88603306150,0.00000001,-0.00000099,BTC,0.00000000
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02009393,0.95027917,0.01909484,0.24%,88603298158,-0.01909484,0.94799850,ETH,0.00228067
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02009368,10.08285064,0.20260157,0.24%,88603298158,-0.20260157,10.05865180,ETH,0.02419884
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02009368,0.02992500,0.00060130,0.24%,88603298158,-0.00060130,0.02985318,ETH,0.00007182
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02009367,5.45529525,0.10961690,0.24%,88603298158,-0.10961690,5.44220255,ETH,0.01309270
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02009318,10.72008200,0.21540053,0.24%,88603298158,-0.21540053,10.69435381,ETH,0.02572819
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02009128,0.35005048,0.00703296,0.24%,88603298158,-0.00703296,0.34921036,ETH,0.00084012
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02009000,0.00600000,0.00012054,0.24%,88603298158,-0.00012054,0.00598560,ETH,0.00001440
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008999,16.76554639,0.33681965,0.24%,88603298158,-0.33681965,16.72530908,ETH,0.04023731
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008958,46.86046781,0.94140711,0.24%,88603298158,-0.94140711,46.74800269,ETH,0.11246512
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008849,0.11259515,0.00226186,0.24%,88603298158,-0.00226186,0.11232493,ETH,0.00027022
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008720,0.04201224,0.00084390,0.24%,88603298158,-0.00084390,0.04191142,ETH,0.00010082
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008558,22.77017600,0.45735219,0.24%,88603298158,-0.45735219,22.71552758,ETH,0.05464842
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008557,99.92202535,2.00699083,0.24%,88603298158,-2.00699083,99.68221249,ETH,0.23981286
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008499,98.69629798,1.98231415,0.24%,88603298158,-1.98231415,98.45942687,ETH,0.23687111
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008397,249.50099800,5.01097055,0.24%,88603298158,-5.01097055,248.90219561,ETH,0.59880239
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008396,115.29915459,2.31566360,0.24%,88603298158,-2.31566360,115.02243662,ETH,0.27671797
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008394,164.01700000,3.29410758,0.24%,88603298158,-3.29410758,163.62335920,ETH,0.39364080
2016-07-27 17:49:33,ETH/BTC,Margin trade,Buy,0.02008393,11.31912090,0.22733243,0.24%,88603298158,-0.22733243,11.29195501,ETH,0.02716589
2016-07-27 17:49:24,ETH/BTC,Settlement,Sell,0.02001019,0.00000099,0.00000001,0.24%,88603221235,0.00000001,-0.00000099,BTC,0.00000000
2016-07-27 17:49:24,ETH/BTC,Settlement,Sell,0.02001019,0.00000099,0.00000001,0.24%,88603220236,0.00000001,-0.00000099,BTC,0.00000000
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02005078,5.88000000,0.11789858,0.24%,88603215241,-0.11789858,5.86588800,ETH,0.01411200
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02005005,3.02000000,0.06055115,0.24%,88603215241,-0.06055115,3.01275200,ETH,0.00724800
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02005000,0.50000000,0.01002500,0.24%,88603215241,-0.01002500,0.49880000,ETH,0.00120000
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02005000,59.16545814,1.18626743,0.24%,88603215241,-1.18626743,59.02346105,ETH,0.14199709
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02005000,10.00000000,0.20050000,0.24%,88603215241,-0.20050000,9.97600000,ETH,0.02400000
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02004459,0.61601436,0.01234775,0.24%,88603215241,-0.01234775,0.61453593,ETH,0.00147843
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02004000,21.14867324,0.42381941,0.24%,88603215241,-0.42381941,21.09791643,ETH,0.05075681
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003915,0.01000000,0.00020039,0.24%,88603215241,-0.00020039,0.00997600,ETH,0.00002400
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003915,0.50000000,0.01001957,0.24%,88603215241,-0.01001957,0.49880000,ETH,0.00120000
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003729,0.52000000,0.01041939,0.24%,88603215241,-0.01041939,0.51875200,ETH,0.00124800
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003710,0.38000000,0.00761409,0.24%,88603215241,-0.00761409,0.37908800,ETH,0.00091200
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003709,0.22000000,0.00440815,0.24%,88603215241,-0.00440815,0.21947200,ETH,0.00052800
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003500,98.05050000,1.96444176,0.24%,88603215241,-1.96444176,97.81517880,ETH,0.23532120
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003358,218.07854697,4.36889401,0.24%,88603215241,-4.36889401,217.55515846,ETH,0.52338851
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003356,29.83994642,0.59780035,0.24%,88603215241,-0.59780035,29.76833055,ETH,0.07161587
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003354,33.06670500,0.66244315,0.24%,88603215241,-0.66244315,32.98734491,ETH,0.07936009
2016-07-27 17:49:24,ETH/BTC,Margin trade,Buy,0.02003353,24.38000000,0.48841746,0.24%,88603215241,-0.48841746,24.32148800,ETH,0.05851200
2016-07-26 10:18:30,ETH/BTC,Exchange,Buy,0.01969200,1.22175682,0.02405883,0.24%,87554928577,-0.02405883,1.21882461,ETH,0.00293221
2016-07-26 10:18:30,ETH/BTC,Exchange,Buy,0.01968688,2.85000000,0.05610760,0.24%,87554928577,-0.05610760,2.84316000,ETH,0.00684000
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01968598,245.36215426,4.83019446,0.24%,87554631874,-4.83019446,244.77328509,ETH,0.58886917
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01968552,0.45000000,0.00885848,0.24%,87554631874,-0.00885848,0.44892000,ETH,0.00108000
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01967882,3.75000000,0.07379557,0.24%,87554631874,-0.07379557,3.74100000,ETH,0.00900000
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01967006,4.86000000,0.09559649,0.24%,87554631874,-0.09559649,4.84833600,ETH,0.01166400
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01966899,19.81150000,0.38967219,0.24%,87554631874,-0.38967219,19.76395240,ETH,0.04754760
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01966131,4.26000000,0.08375718,0.24%,87554631874,-0.08375718,4.24977600,ETH,0.01022400
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01965693,3.61000000,0.07096151,0.24%,87554631874,-0.07096151,3.60133600,ETH,0.00866400
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01965256,1.32000000,0.02594137,0.24%,87554631874,-0.02594137,1.31683200,ETH,0.00316800
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01965255,80.19315559,1.57599999,0.24%,87554631874,-1.57599999,80.00069202,ETH,0.19246357
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01964831,0.48000000,0.00943118,0.24%,87554631874,-0.00943118,0.47884800,ETH,0.00115200
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01964831,3.36000000,0.06601832,0.24%,87554631874,-0.06601832,3.35193600,ETH,0.00806400
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01964176,0.51000000,0.01001729,0.24%,87554631874,-0.01001729,0.50877600,ETH,0.00122400
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01964176,3.63000000,0.07129958,0.24%,87554631874,-0.07129958,3.62128800,ETH,0.00871200
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01963782,0.44000000,0.00864064,0.24%,87554631874,-0.00864064,0.43894400,ETH,0.00105600
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01963782,4.74000000,0.09308326,0.24%,87554631874,-0.09308326,4.72862400,ETH,0.01137600
2016-07-26 10:18:17,ETH/BTC,Exchange,Buy,0.01962561,24.78000000,0.48632261,0.24%,87554631874,-0.48632261,24.72052800,ETH,0.05947200
2016-07-26 10:17:37,ETH/BTC,Exchange,Buy,0.01970000,510.65987616,10.05999956,0.24%,87553842664,-10.05999956,509.43429246,ETH,1.22558370
2016-07-26 10:17:37,ETH/BTC,Exchange,Buy,0.01969999,49.62670000,0.97764549,0.24%,87553842664,-0.97764549,49.50759592,ETH,0.11910408
2016-07-26 10:17:37,ETH/BTC,Exchange,Buy,0.01969998,74.81692889,1.47389200,0.24%,87553842664,-1.47389200,74.63736827,ETH,0.17956062
2016-07-26 10:17:37,ETH/BTC,Exchange,Buy,0.01969997,37.22564904,0.73334416,0.24%,87553842664,-0.73334416,37.13630749,ETH,0.08934155
2016-07-26 10:17:37,ETH/BTC,Exchange,Buy,0.01968880,251.14770291,4.94479689,0.24%,87553842664,-4.94479689,250.54494843,ETH,0.60275448
2016-07-26 10:17:37,ETH/BTC,Exchange,Buy,0.01968879,39.70140000,0.78167252,0.24%,87553842664,-0.78167252,39.60611664,ETH,0.09528336
2016-07-26 10:17:37,ETH/BTC,Exchange,Buy,0.01967394,24.16541945,0.47542901,0.24%,87553842664,-0.47542901,24.10742245,ETH,0.05799700
2016-07-26 10:17:37,ETH/BTC,Exchange,Buy,0.01967393,12.66748577,0.24921922,0.24%,87553842664,-0.24921922,12.63708381,ETH,0.03040196
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01957532,72.00316209,1.40948493,0.24%,87544956559,1.40610217,-72.00316209,BTC,0.00338276
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958077,143.43828823,2.80863213,0.24%,87544956559,2.80189142,-143.43828823,BTC,0.00674071
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958432,1.67000000,0.03270581,0.24%,87544956559,0.03262732,-1.67000000,BTC,0.00007849
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958440,2.50000000,0.04896100,0.24%,87544956559,0.04884350,-2.50000000,BTC,0.00011750
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958449,2.48000000,0.04856953,0.24%,87544956559,0.04845297,-2.48000000,BTC,0.00011656
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958580,0.05000000,0.00097929,0.24%,87544956559,0.00097694,-0.05000000,BTC,0.00000235
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958580,4.25000000,0.08323965,0.24%,87544956559,0.08303988,-4.25000000,BTC,0.00019977
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958598,0.22000000,0.00430891,0.24%,87544956559,0.00429857,-0.22000000,BTC,0.00001034
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958598,4.85000000,0.09499200,0.24%,87544956559,0.09476402,-4.85000000,BTC,0.00022798
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958646,0.42000000,0.00822631,0.24%,87544956559,0.00820657,-0.42000000,BTC,0.00001974
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958652,3.98000000,0.07795434,0.24%,87544956559,0.07776725,-3.98000000,BTC,0.00018709
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958675,4.48000000,0.08774864,0.24%,87544956559,0.08753805,-4.48000000,BTC,0.00021059
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958681,4.64000000,0.09088279,0.24%,87544956559,0.09066468,-4.64000000,BTC,0.00021811
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958688,1.90000000,0.03721507,0.24%,87544956559,0.03712576,-1.90000000,BTC,0.00008931
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01958779,3.35000000,0.06561909,0.24%,87544956559,0.06546161,-3.35000000,BTC,0.00015748
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959328,0.04774876,0.00093555,0.24%,87544956559,0.00093331,-0.04774876,BTC,0.00000224
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959485,73.12000000,1.43277543,0.24%,87544956559,1.42933677,-73.12000000,BTC,0.00343866
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959485,2.05916350,0.04034899,0.24%,87544956559,0.04025216,-2.05916350,BTC,0.00009683
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959485,13.50000000,0.26453047,0.24%,87544956559,0.26389560,-13.50000000,BTC,0.00063487
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959485,60.82394186,1.19183601,0.24%,87544956559,1.18897561,-60.82394186,BTC,0.00286040
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959486,2.15066848,0.04214204,0.24%,87544956559,0.04204090,-2.15066848,BTC,0.00010114
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959486,13.04000000,0.25551697,0.24%,87544956559,0.25490373,-13.04000000,BTC,0.00061324
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959760,4.32000000,0.08466163,0.24%,87544956559,0.08445845,-4.32000000,BTC,0.00020318
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959860,1.67000000,0.03272966,0.24%,87544956559,0.03265111,-1.67000000,BTC,0.00007855
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959998,39.65847592,0.77730533,0.24%,87544956559,0.77543980,-39.65847592,BTC,0.00186553
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01959998,2.85933152,0.05604284,0.24%,87544956559,0.05590834,-2.85933152,BTC,0.00013450
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960000,73.67141264,1.44395968,0.24%,87544956559,1.44049418,-73.67141264,BTC,0.00346550
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960000,10.75773303,0.21085156,0.24%,87544956559,0.21034552,-10.75773303,BTC,0.00050604
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960000,5.77867552,0.11326204,0.24%,87544956559,0.11299022,-5.77867552,BTC,0.00027182
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960000,43.71801531,0.85687310,0.24%,87544956559,0.85481661,-43.71801531,BTC,0.00205649
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960000,290.77000000,5.69909200,0.24%,87544956559,5.68541418,-290.77000000,BTC,0.01367782
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960000,2.00000000,0.03920000,0.24%,87544956559,0.03910592,-2.00000000,BTC,0.00009408
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960000,1.10489304,0.02165590,0.24%,87544956559,0.02160393,-1.10489304,BTC,0.00005197
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960011,255.00000000,4.99802805,0.24%,87544956559,4.98603279,-255.00000000,BTC,0.01199526
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960665,0.48000000,0.00941119,0.24%,87544956559,0.00938861,-0.48000000,BTC,0.00002258
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01960667,94.52770000,1.85337341,0.24%,87544956559,1.84892532,-94.52770000,BTC,0.00444809
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961163,0.40000000,0.00784465,0.24%,87544956559,0.00782583,-0.40000000,BTC,0.00001882
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961339,3.43000000,0.06727392,0.24%,87544956559,0.06711247,-3.43000000,BTC,0.00016145
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961403,7.00000000,0.13729821,0.24%,87544956559,0.13696870,-7.00000000,BTC,0.00032951
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961403,1.19000000,0.02334069,0.24%,87544956559,0.02328468,-1.19000000,BTC,0.00005601
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961403,4.98000000,0.09767786,0.24%,87544956559,0.09744344,-4.98000000,BTC,0.00023442
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961418,1.12000000,0.02196788,0.24%,87544956559,0.02191516,-1.12000000,BTC,0.00005272
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961418,3.12000000,0.06119624,0.24%,87544956559,0.06104937,-3.12000000,BTC,0.00014687
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961429,2.19000000,0.04295529,0.24%,87544956559,0.04285220,-2.19000000,BTC,0.00010309
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961431,3.30000000,0.06472722,0.24%,87544956559,0.06457188,-3.30000000,BTC,0.00015534
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961431,1.16000000,0.02275259,0.24%,87544956559,0.02269799,-1.16000000,BTC,0.00005460
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961435,1.10000000,0.02157578,0.24%,87544956559,0.02152400,-1.10000000,BTC,0.00005178
2016-07-26 10:13:55,ETH/BTC,Margin trade,Sell,0.01961439,10.88532177,0.21350894,0.24%,87544956559,0.21299652,-10.88532177,BTC,0.00051242
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01970000,90.20923046,1.77712184,0.24%,87542066452,-1.77712184,89.99272831,ETH,0.21650215
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01969999,500.00000000,9.84999500,0.24%,87542066452,-9.84999500,498.80000000,ETH,1.20000000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01969992,0.52504500,0.01034334,0.24%,87542066452,-0.01034334,0.52378490,ETH,0.00126010
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01969799,0.67256504,0.01324817,0.24%,87542066452,-0.01324817,0.67095089,ETH,0.00161415
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01969000,8.00000000,0.15752000,0.24%,87542066452,-0.15752000,7.98080000,ETH,0.01920000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01968867,150.00000000,2.95330050,0.24%,87542066452,-2.95330050,149.64000000,ETH,0.36000000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01967840,30.00000000,0.59035200,0.24%,87542066452,-0.59035200,29.92800000,ETH,0.07200000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01967451,2.89000000,0.05685933,0.24%,87542066452,-0.05685933,2.88306400,ETH,0.00693600
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966814,1.15000000,0.02261836,0.24%,87542066452,-0.02261836,1.14724000,ETH,0.00276000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966814,4.65000000,0.09145685,0.24%,87542066452,-0.09145685,4.63884000,ETH,0.01116000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966810,4.37000000,0.08594959,0.24%,87542066452,-0.08594959,4.35951200,ETH,0.01048800
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966810,2.96000000,0.05821757,0.24%,87542066452,-0.05821757,2.95289600,ETH,0.00710400
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966808,3.37000000,0.06628142,0.24%,87542066452,-0.06628142,3.36191200,ETH,0.00808800
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966805,3.53000000,0.06942821,0.24%,87542066452,-0.06942821,3.52152800,ETH,0.00847200
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966804,4.55000000,0.08948958,0.24%,87542066452,-0.08948958,4.53908000,ETH,0.01092000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966799,4.73000000,0.09302959,0.24%,87542066452,-0.09302959,4.71864800,ETH,0.01135200
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966798,0.10000000,0.00196679,0.24%,87542066452,-0.00196679,0.09976000,ETH,0.00024000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966755,2.23000000,0.04385863,0.24%,87542066452,-0.04385863,2.22464800,ETH,0.00535200
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01966300,156.76550000,3.08248002,0.24%,87542066452,-3.08248002,156.38926280,ETH,0.37623720
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01965868,0.05000000,0.00098293,0.24%,87542066452,-0.00098293,0.04988000,ETH,0.00012000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01964447,4.85000000,0.09527567,0.24%,87542066452,-0.09527567,4.83836000,ETH,0.01164000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01963737,0.42000000,0.00824769,0.24%,87542066452,-0.00824769,0.41899200,ETH,0.00100800
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01963027,3.98000000,0.07812847,0.24%,87542066452,-0.07812847,3.97044800,ETH,0.00955200
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01962578,21.13093084,0.41471099,0.24%,87542066452,-0.41471099,21.08021661,ETH,0.05071423
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01962316,4.48000000,0.08791175,0.24%,87542066452,-0.08791175,4.46924800,ETH,0.01075200
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01961606,1.90000000,0.03727051,0.24%,87542066452,-0.03727051,1.89544000,ETH,0.00456000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01960989,1.67000000,0.03274851,0.24%,87542066452,-0.03274851,1.66599200,ETH,0.00400800
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01960634,2.50000000,0.04901585,0.24%,87542066452,-0.04901585,2.49400000,ETH,0.00600000
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01960279,1.11097714,0.02177825,0.24%,87542066452,-0.02177825,1.10831080,ETH,0.00266634
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01960146,4.64000000,0.09095077,0.24%,87542066452,-0.09095077,4.62886400,ETH,0.01113600
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01960146,4.78000000,0.09369497,0.24%,87542066452,-0.09369497,4.76852800,ETH,0.01147200
2016-07-26 10:12:53,ETH/BTC,Margin trade,Buy,0.01960142,0.49902776,0.00978165,0.24%,87542066452,-0.00978165,0.49783010,ETH,0.00119766
2016-07-26 10:12:29,ETH/BTC,Margin trade,Buy,0.01959998,162.43317277,3.18368693,0.24%,87541135384,-3.18368693,162.04333316,ETH,0.38983961
2016-07-26 10:12:29,ETH/BTC,Margin trade,Buy,0.01959520,0.34929295,0.00684446,0.24%,87541135384,-0.00684446,0.34845465,ETH,0.00083830
2016-07-26 10:12:29,ETH/BTC,Margin trade,Buy,0.01959519,80.42790092,1.57599999,0.24%,87541135384,-1.57599999,80.23487396,ETH,0.19302696
2016-07-26 10:12:29,ETH/BTC,Margin trade,Buy,0.01959501,3.44000000,0.06740683,0.24%,87541135384,-0.06740683,3.43174400,ETH,0.00825600
2016-07-26 10:12:29,ETH/BTC,Margin trade,Buy,0.01959400,14.72308157,0.28848406,0.24%,87541135384,-0.28848406,14.68774618,ETH,0.03533539
2016-07-26 10:12:29,ETH/BTC,Margin trade,Buy,0.01958817,0.15999930,0.00313409,0.24%,87541135384,-0.00313409,0.15961531,ETH,0.00038399
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990000,4.46790374,0.08891128,0.24%,87533383144,0.08869790,-4.46790374,BTC,0.00021338
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990109,0.35151053,0.00699544,0.24%,87533383144,0.00697866,-0.35151053,BTC,0.00001678
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990200,3.00000000,0.05970600,0.24%,87533383144,0.05956271,-3.00000000,BTC,0.00014329
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990200,3.00000000,0.05970600,0.24%,87533383144,0.05956271,-3.00000000,BTC,0.00014329
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990300,3.00000000,0.05970900,0.24%,87533383144,0.05956570,-3.00000000,BTC,0.00014330
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990300,3.00000000,0.05970900,0.24%,87533383144,0.05956570,-3.00000000,BTC,0.00014330
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990300,3.00000000,0.05970900,0.24%,87533383144,0.05956570,-3.00000000,BTC,0.00014330
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990599,85.53576000,1.70267398,0.24%,87533383144,1.69858757,-85.53576000,BTC,0.00408641
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990599,914.46424000,18.20331601,0.24%,87533383144,18.15962806,-914.46424000,BTC,0.04368795
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990600,1000.00000000,19.90600000,0.24%,87533383144,19.85822560,-1000.00000000,BTC,0.04777440
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990600,3.00000000,0.05971800,0.24%,87533383144,0.05957468,-3.00000000,BTC,0.00014332
2016-07-26 10:09:10,ETH/BTC,Margin trade,Sell,0.01990618,0.35150045,0.00699703,0.24%,87533383144,0.00698024,-0.35150045,BTC,0.00001679
